id,passorfail
79485,0.2704
79486,0.299
79487,0.2079
79488,0.5288
79489,0.6354
79490,0.5905
79491,0.1184
79492,0.0075
79493,0.3578
79494,0.9387
79495,0.0793
79496,0.9201
79497,0.1589
79498,0.2635
79499,0.0717
79500,0.1345
79501,0.5003
79502,0.6575
79503,0.2579
79504,0.6196
79505,0.7256
79506,0.1845
79507,0.0501
79508,0.264
79509,0.4851
79510,0.9369
79511,0.5416
79512,0.1314
79513,0.3608
79514,0.6408
79515,0.1324
79516,0.87
79517,0.6928
79518,0.3232
79519,0.7553
79520,0.9052
79521,0.7018
79522,0.5717
79523,0.4595
79524,0.994
79525,0.5371
79526,0.6632
79527,0.2849
79528,0.6586
79529,0.9611
79530,0.4466
79531,0.9815
79532,0.8165
79533,0.5108
79534,0.18
79535,0.4925
79536,0.4779
79537,0.9886
79538,0.1714
79539,0.0012
79540,0.5428
79541,0.0075
79542,0.3988
79543,0.9014
79544,0.6771
79545,0.511
79546,0.1928
79547,0.4211
79548,0.4149
79549,0.136
79550,0.427
79551,0.6311
79552,0.2833
79553,0.0219
79554,0.7677
79555,0.0875
79556,0.0739
79557,0.6216
79558,0.3909
79559,0.9282
79560,0.9972
79561,0.6231
79562,0.1825
79563,0.6282
79564,0.2202
79565,0.8015
79566,0.4958
79567,0.1073
79568,0.1505
79569,0.0534
79570,0.7468
79571,0.0944
79572,0.2181
79573,0.8145
79574,0.985
79575,0.1172
79576,0.8099
79577,0.2903
79578,0.7629
79579,0.3715
79580,0.0545
79581,0.4478
79582,0.8105
79583,0.8533
79584,0.1375
79585,0.9484
79586,0.7807
79587,0.0651
79588,0.0804
79589,0.5788
79590,0.4881
79591,0.9746
79592,0.8757
79593,0.6262
79594,0.9173
79595,0.9196
79596,0.9539
79597,0.8633
79598,0.9629
79599,0.7905
79600,0.3983
79601,0.3712
79602,0.8673
79603,0.5395
79604,0.3117
79605,0.5159
79606,0.0976
79607,0.7809
79608,0.3947
79609,0.4748
79610,0.6753
79611,0.1837
79612,0.2836
79613,0.168
79614,0.1604
79615,0.2006
79616,0.6974
79617,0.554
79618,0.9535
79619,0.5494
79620,0.0802
79621,0.6981
79622,0.9605
79623,0.0625
79624,0.9429
79625,0.3701
79626,0.2894
79627,0.5912
79628,0.4658
79629,0.0902
79630,0.5662
79631,0.3508
79632,0.9825
79633,0.6586
79634,0.5357
79635,0.7236
79636,0.8316
79637,0.7676
79638,0.1535
79639,0.9772
79640,0.434
79641,0.4263
79642,0.426
79643,0.8708
79644,0.0418
79645,0.8417
79646,0.5717
79647,0.3244
79648,0.8923
79649,0.3724
79650,0.6386
79651,0.6758
79652,0.5311
79653,0.0447
79654,0.7039
79655,0.1568
79656,0.4046
79657,0.4864
79658,0.8891
79659,0.3073
79660,0.7175
79661,0.3638
79662,0.0284
79663,0.0062
79664,0.4476
79665,0.2615
79666,0.886
79667,0.2289
79668,0.975
79669,0.8831
79670,0.1012
79671,0.1338
79672,0.2984
79673,0.388
79674,0.7964
79675,0.2747
79676,0.6391
79677,0.048
79678,0.9901
79679,0.309
79680,0.0036
79681,0.4643
79682,0.4819
79683,0.1789
79684,0.1505
79685,0.9511
79686,0.4242
79687,0.3361
79688,0.8717
79689,0.6713
79690,0.7631
79691,0.6984
79692,0.0661
79693,0.0784
79694,0.2285
79695,0.0895
79696,0.7743
79697,0.5164
79698,0.7147
79699,0.6562
79700,0.8863
79701,0.9661
79702,0.3698
79703,0.2369
79704,0.6953
79705,0.8641
79706,0.4646
79707,0.208
79708,0.8953
79709,0.3998
79710,0.0543
79711,0.2481
79712,0.9471
79713,0.9537
79714,0.1352
79715,0.1973
79716,0.3963
79717,0.7725
79718,0.4618
79719,0.0998
79720,0.1175
79721,0.039
79722,0.9557
79723,0.4813
79724,0.2749
79725,0.8546
79726,0.5227
79727,0.0496
79728,0.6244
79729,0.0382
79730,0.8708
79731,0.2845
79732,0.4824
79733,0.2824
79734,0.4751
79735,0.2247
79736,0.1215
79737,0.8353
79738,0.7322
79739,0.6736
79740,0.8883
79741,0.8424
79742,0.253
79743,0.3939
79744,0.0435
79745,0.8215
79746,0.2362
79747,0.9913
79748,0.7683
79749,0.0155
79750,0.608
79751,0.6665
79752,0.6474
79753,0.0039
79754,0.762
79755,0.5736
79756,0.6809
79757,0.3604
79758,0.8603
79759,0.8141
79760,0.4463
79761,0.6881
79762,0.1002
79763,0.0034
79764,0.8923
79765,0.5212
79766,0.5023
79767,0.3376
79768,0.8054
79769,0.5716
79770,0.8548
79771,0.5462
79772,0.0754
79773,0.1744
79774,0.3239
79775,0.8255
79776,0.2133
79777,0.3267
79778,0.7571
79779,0.7545
79780,0.1682
79781,0.6752
79782,0.5992
79783,0.7112
79784,0.7394
79785,0.4462
79786,0.9819
79787,0.0354
79788,0.0805
79789,0.8309
79790,0.4068
79791,0.5428
79792,0.4742
79793,0.8648
79794,0.0191
79795,0.0634
79796,0.3708
79797,0.3389
79798,0.1333
79799,0.5623
79800,0.3944
79801,0.4444
79802,0.8904
79803,0.628
79804,0.4169
79805,0.4205
79806,0.9725
79807,0.613
79808,0.4603
79809,0.2045
79810,0.8961
79811,0.6336
79812,0.8627
79813,0.4317
79814,0.6235
79815,0.1837
79816,0.1611
79817,0.861
79818,0.7504
79819,0.348
79820,0.7654
79821,0.0154
79822,0.2404
79823,0.0275
79824,0.5817
79825,0.0526
79826,0.6663
79827,0.6627
79828,0.0315
79829,0.9023
79830,0.3953
79831,0.9289
79832,0.8754
79833,0.7131
79834,0.2702
79835,0.488
79836,0.5338
79837,0.2898
79838,0.0001
79839,0.0585
79840,0.525
79841,0.4946
79842,0.4783
79843,0.6041
79844,0.5946
79845,0.4588
79846,0.8411
79847,0.9424
79848,0.8561
79849,0.6889
79850,0.2406
79851,0.0906
79852,0.3142
79853,0.6943
79854,0.8691
79855,0.6782
79856,0.1046
79857,0.6364
79858,0.1523
79859,0.7345
79860,0.7497
79861,0.4202
79862,0.8942
79863,0.3906
79864,0.4175
79865,0.3661
79866,0.6761
79867,0.8695
79868,0.6063
79869,0.0955
79870,0.4969
79871,0.1838
79872,0.7804
79873,0.3294
79874,0.8469
79875,0.5295
79876,0.3436
79877,0.7905
79878,0.2243
79879,0.3602
79880,0.5933
79881,0.3668
79882,0.1561
79883,0.7773
79884,0.1371
79885,0.6362
79886,0.1611
79887,0.3851
79888,0.1863
79889,0.3213
79890,0.9845
79891,0.996
79892,0.3642
79893,0.1642
79894,0.5019
79895,0.708
79896,0.1352
79897,0.575
79898,0.5766
79899,0.1328
79900,0.3971
79901,0.7976
79902,0.2434
79903,0.4419
79904,0.5191
79905,0.0461
79906,0.3593
79907,0.3407
79908,0.2934
79909,0.2516
79910,0.2986
79911,0.6131
79912,0.9041
79913,0.3238
79914,0.77
79915,0.6302
79916,0.3617
79917,0.1833
79918,0.505
79919,0.7271
79920,0.6092
79921,0.3421
79922,0.8802
79923,0.2253
79924,0.1951
79925,0.3463
79926,0.5874
79927,0.2583
79928,0.7773
79929,0.1434
79930,0.3267
79931,0.7634
79932,0.2798
79933,0.6953
79934,0.7972
79935,0.9485
79936,0.1752
79937,0.1036
79938,0.898
79939,0.9151
79940,0.4897
79941,0.9563
79942,0.6844
79943,0.6313
79944,0.0793
79945,0.3968
79946,0.8369
79947,0.585
79948,0.9025
79949,0.4397
79950,0.7444
79951,0.015
79952,0.436
79953,0.6254
79954,0.5353
79955,0.29
79956,0.5362
79957,0.0725
79958,0.5646
79959,0.983
79960,0.5943
79961,0.8629
79962,0.206
79963,0.0585
79964,0.2682
79965,0.7677
79966,0.7985
79967,0.8244
79968,0.2388
79969,0.9461
79970,0.5177
79971,0.8944
79972,0.3441
79973,0.7309
79974,0.4111
79975,0.3069
79976,0.9699
79977,0.6557
79978,0.3921
79979,0.3112
79980,0.535
79981,0.4238
79982,0.4663
79983,0.0944
79984,0.8179
79985,0.8804
79986,0.6526
79987,0.0731
79988,0.9221
79989,0.9823
79990,0.5527
79991,0.3337
79992,0.4859
79993,0.176
79994,0.6408
79995,0.937
79996,0.5769
79997,0.9427
79998,0.0544
79999,0.303
80000,0.4725
80001,0.5296
80002,0.5558
80003,0.6116
80004,0.4986
80005,0.7288
80006,0.6821
80007,0.4669
80008,0.2676
80009,0.0321
80010,0.666
80011,0.3287
80012,0.4175
80013,0.0621
80014,0.1404
80015,0.5299
80016,0.31
80017,0.1718
80018,0.6555
80019,0.2538
80020,0.2946
80021,0.9577
80022,0.6681
80023,0.2661
80024,0.434
80025,0.1965
80026,0.9036
80027,0.7738
80028,0.0624
80029,0.897
80030,0.3233
80031,0.4426
80032,0.2655
80033,0.4885
80034,0.3644
80035,0.0672
80036,0.7708
80037,0.294
80038,0.7369
80039,0.7035
80040,0.3571
80041,0.6797
80042,0.9676
80043,0.0928
80044,0.4784
80045,0.6716
80046,0.9242
80047,0.4816
80048,0.8999
80049,0.6537
80050,0.7154
80051,0.2745
80052,0.908
80053,0.4677
80054,0.2655
80055,0.7738
80056,0.6378
80057,0.0825
80058,0.8336
80059,0.3176
80060,0.3204
80061,0.5814
80062,0.2767
80063,0.8566
80064,0.8675
80065,0.5039
80066,0.7249
80067,0.8459
80068,0.7733
80069,0.6461
80070,0.0563
80071,0.295
80072,0.7604
80073,0.4422
80074,0.7279
80075,0.5595
80076,0.677
80077,0.9229
80078,0.3848
80079,0.4257
80080,0.411
80081,0.0542
80082,0.2183
80083,0.3051
80084,0.392
80085,0.2017
80086,0.5783
80087,0.4929
80088,0.703
80089,0.5761
80090,0.9586
80091,0.6572
80092,0.9686
80093,0.6443
80094,0.0631
80095,0.6733
80096,0.918
80097,0.604
80098,0.8451
80099,0.9942
80100,0.2048
80101,0.5822
80102,0.74
80103,0.5145
80104,0.4762
80105,0.1718
80106,0.9133
80107,0.3349
80108,0.3507
80109,0.7123
80110,0.617
80111,0.6604
80112,0.8434
80113,0.8877
80114,0.2001
80115,0.9632
80116,0.493
80117,0.1238
80118,0.9071
80119,0.5569
80120,0.7672
80121,0.4452
80122,0.7384
80123,0.4905
80124,0.7971
80125,0.1905
80126,0.9591
80127,0.252
80128,0.1817
80129,0.1591
80130,0.1037
80131,0.6224
80132,0.0013
80133,0.2591
80134,0.4399
80135,0.012
80136,0.698
80137,0.5015
80138,0.0606
80139,0.0848
80140,0.2615
80141,0.2389
80142,0.1538
80143,0.2734
80144,0.9882
80145,0.3045
80146,0.8504
80147,0.7325
80148,0.0538
80149,0.159
80150,0.5161
80151,0.4483
80152,0.6674
80153,0.0094
80154,0.997
80155,0.1589
80156,0.5308
80157,0.0494
80158,0.4629
80159,0.5457
80160,0.9972
80161,0.1574
80162,0.3164
80163,0.2456
80164,0.8887
80165,0.9338
80166,0.1791
80167,0.9463
80168,0.5117
80169,0.7271
80170,0.5694
80171,0.0339
80172,0.1358
80173,0.4812
80174,0.6874
80175,0.5725
80176,0.0213
80177,0.2476
80178,0.1128
80179,0.3407
80180,0.7611
80181,0.1201
80182,0.8047
80183,0.748
80184,0.4179
80185,0.3773
80186,0.2284
80187,0.4441
80188,0.8478
80189,0.3156
80190,0.25
80191,0.451
80192,0.7317
80193,0.3849
80194,0.3917
80195,0.1934
80196,0.3782
80197,0.5062
80198,0.9894
80199,0.005
80200,0.2386
80201,0.826
80202,0.5627
80203,0.9806
80204,0.0371
80205,0.6846
80206,0.1099
80207,0.3728
80208,0.1957
80209,0.5827
80210,0.3722
80211,0.4608
80212,0.4935
80213,0.4704
80214,0.4307
80215,0.8131
80216,0.8427
80217,0.7147
80218,0.9241
80219,0.0595
80220,0.3732
80221,0.5587
80222,0.5976
80223,0.99
80224,0.6883
80225,0.6371
80226,0.6524
80227,0.3032
80228,0.6283
80229,0.9248
80230,0.1652
80231,0.957
80232,0.8845
80233,0.7567
80234,0.0649
80235,0.3794
80236,0.922
80237,0.8422
80238,0.5004
80239,0.4635
80240,0.9278
80241,0.8124
80242,0.0129
80243,0.1087
80244,0.8148
80245,0.5314
80246,0.0253
80247,0.6335
80248,0.5134
80249,0.4268
80250,0.5544
80251,0.7723
80252,0.9208
80253,0.2811
80254,0.8437
80255,0.1657
80256,0.2538
80257,0.8435
80258,0.6932
80259,0.4456
80260,0.8813
80261,0.5768
80262,0.7459
80263,0.6157
80264,0.2929
80265,0.7815
80266,0.3992
80267,0.428
80268,0.142
80269,0.1657
80270,0.2401
80271,0.0171
80272,0.6739
80273,0.5881
80274,0.0631
80275,0.3626
80276,0.5911
80277,0.5334
80278,0.7345
80279,0.0505
80280,0.2434
80281,0.4381
80282,0.5978
80283,0.6889
80284,0.2846
80285,0.693
80286,0.6453
80287,0.4619
80288,0.5868
80289,0.9257
80290,0.4974
80291,0.6828
80292,0.3258
80293,0.6054
80294,0.2023
80295,0.9133
80296,0.8615
80297,0.4268
80298,0.0544
80299,0.4855
80300,0.1962
80301,0.0291
80302,0.3272
80303,0.2861
80304,0.1403
80305,0.9448
80306,0.5879
80307,0.6255
80308,0.4914
80309,0.2896
80310,0.0449
80311,0.1602
80312,0.8072
80313,0.0516
80314,0.9873
80315,0.1813
80316,0.6582
80317,0.1247
80318,0.0003
80319,0.4643
80320,0.4024
80321,0.8482
80322,0.8359
80323,0.5325
80324,0.4229
80325,0.556
80326,0.3204
80327,0.7088
80328,0.2324
80329,0.4648
80330,0.3021
80331,0.7175
80332,0.8468
80333,0.6789
80334,0.5346
80335,0.5966
80336,0.3777
80337,0.1002
80338,0.977
80339,0.1612
80340,0.9489
80341,0.1113
80342,0.2408
80343,0.9615
80344,0.2009
80345,0.2282
80346,0.0738
80347,0.0739
80348,0.3507
80349,0.8217
80350,0.0483
80351,0.0126
80352,0.8869
80353,0.8056
80354,0.5694
80355,0.3115
80356,0.478
80357,0.0876
80358,0.4462
80359,0.5766
80360,0.02
80361,0.2494
80362,0.1067
80363,0.0936
80364,0.9329
80365,0.0322
80366,0.2525
80367,0.4057
80368,0.8111
80369,0.3447
80370,0.6245
80371,0.8406
80372,0.0246
80373,0.7221
80374,0.0879
80375,0.0149
80376,0.8119
80377,0.3502
80378,0.1825
80379,0.3673
80380,0.5304
80381,0.7382
80382,0.1794
80383,0.3119
80384,0.0433
80385,0.8266
80386,0.8811
80387,0.8991
80388,0.8413
80389,0.0302
80390,0.5032
80391,0.6062
80392,0.485
80393,0.001
80394,0.4976
80395,0.5316
80396,0.8794
80397,0.7526
80398,0.1584
80399,0.7975
80400,0.835
80401,0.0482
80402,0.1969
80403,0.8115
80404,0.3922
80405,0.0398
80406,0.2411
80407,0.557
80408,0.4427
80409,0.3636
80410,0.6639
80411,0.0783
80412,0.0622
80413,0.8788
80414,0.967
80415,0.6571
80416,0.037
80417,0.9251
80418,0.0597
80419,0.6849
80420,0.2658
80421,0.1258
80422,0.0321
80423,0.5851
80424,0.1238
80425,0.8965
80426,0.138
80427,0.9678
80428,0.1669
80429,0.4399
80430,0.1145
80431,0.1169
80432,0.1055
80433,0.5428
80434,0.2799
80435,0.6612
80436,0.4698
80437,0.0426
80438,0.9188
80439,0.4578
80440,0.7412
80441,0.698
80442,0.4242
80443,0.0939
80444,0.9681
80445,0.5535
80446,0.5424
80447,0.7886
80448,0.0583
80449,0.2674
80450,0.7993
80451,0.4412
80452,0.586
80453,0.6366
80454,0.5644
80455,0.6555
80456,0.4641
80457,0.6817
80458,0.6268
80459,0.8255
80460,0.2893
80461,0.4619
80462,0.09
80463,0.0134
80464,0.29
80465,0.2173
80466,0.117
80467,0.0588
80468,0.6701
80469,0.2726
80470,0.2864
80471,0.8023
80472,0.8534
80473,0.1315
80474,0.2323
80475,0.5064
80476,0.7288
80477,0.0386
80478,0.4756
80479,0.6045
80480,0.0104
80481,0.3159
80482,0.6868
80483,0.7101
80484,0.1652
80485,0.6072
80486,0.0699
80487,0.8155
80488,0.3878
80489,0.2882
80490,0.9197
80491,0.0143
80492,0.039
80493,0.4405
80494,0.0237
80495,0.3076
80496,0.829
80497,0.6388
80498,0.9048
80499,0.8227
80500,0.1222
80501,0.1159
80502,0.1373
80503,0.3037
80504,0.7762
80505,0.43
80506,0.4093
80507,0.9733
80508,0.0159
80509,0.8296
80510,0.7373
80511,0.3688
80512,0.7595
80513,0.0512
80514,0.5006
80515,0.0446
80516,0.1578
80517,0.2978
80518,0.7479
80519,0.9084
80520,0.0231
80521,0.435
80522,0.004
80523,0.7254
80524,0.4231
80525,0.6082
80526,0.5065
80527,0.9118
80528,0.6584
80529,0.7789
80530,0.9121
80531,0.1615
80532,0.329
80533,0.5757
80534,0.0601
80535,0.1738
80536,0.1189
80537,0.4833
80538,0.8771
80539,0.9797
80540,0.5722
80541,0.7099
80542,0.6422
80543,0.0287
80544,0.4215
80545,0.886
80546,0.808
80547,0.5262
80548,0.0219
80549,0.0203
80550,0.4965
80551,0.3349
80552,0.6838
80553,0.4881
80554,0.6483
80555,0.6835
80556,0.2929
80557,0.2598
80558,0.3545
80559,0.8322
80560,0.8507
80561,0.2039
80562,0.2806
80563,0.5032
80564,0.6931
80565,0.6011
80566,0.1805
80567,0.7151
80568,0.4541
80569,0.0843
80570,0.0831
80571,0.4447
80572,0.3297
80573,0.8914
80574,0.8927
80575,0.1432
80576,0.9715
80577,0.8868
80578,0.5019
80579,0.0457
80580,0.1447
80581,0.9851
80582,0.9836
80583,0.7566
80584,0.6567
80585,0.7353
80586,0.1021
80587,0.1694
80588,0.0904
80589,0.0905
80590,0.0268
80591,0.6303
80592,0.3684
80593,0.1639
80594,0.9553
80595,0.1594
80596,0.894
80597,0.0761
80598,0.4959
80599,0.3488
80600,0.7812
80601,0.3023
80602,0.2111
80603,0.1181
80604,0.9541
80605,0.1555
80606,0.9284
80607,0.1679
80608,0.9177
80609,0.8214
80610,0.3225
80611,0.0493
80612,0.0364
80613,0.157
80614,0.562
80615,0.4665
80616,0.4839
80617,0.4007
80618,0.772
80619,0.0737
80620,0.5024
80621,0.1936
80622,0.8699
80623,0.0357
80624,0.7678
80625,0.5927
80626,0.675
80627,0.9976
80628,0.5312
80629,0.922
80630,0.3313
80631,0.9232
80632,0.5249
80633,0.0998
80634,0.4974
80635,0.1926
80636,0.721
80637,0.7927
80638,0.5934
80639,0.4476
80640,0.5473
80641,0.3836
80642,0.497
80643,0.1238
80644,0.2947
80645,0.8912
80646,0.473
80647,0.8679
80648,0.8513
80649,0.5593
80650,0.189
80651,0.7235
80652,0.1332
80653,0.3491
80654,0.0408
80655,0.1461
80656,0.6394
80657,0.5633
80658,0.2771
80659,0.1792
80660,0.7578
80661,0.8999
80662,0.9048
80663,0.9685
80664,0.2805
80665,0.71
80666,0.5141
80667,0.0675
80668,0.7466
80669,0.1278
80670,0.4045
80671,0.8656
80672,0.3432
80673,0.9417
80674,0.5683
80675,0.9363
80676,0.6299
80677,0.2807
80678,0.6956
80679,0.8533
80680,0.8798
80681,0.6119
80682,0.2245
80683,0.3419
80684,0.1333
80685,0.5632
80686,0.5498
80687,0.9796
80688,0.9558
80689,0.6616
80690,0.9657
80691,0.1589
80692,0.8797
80693,0.5191
80694,0.8551
80695,0.8454
80696,0.4006
80697,0.348
80698,0.1769
80699,0.5476
80700,0.6537
80701,0.3474
80702,0.5874
80703,0.4388
80704,0.5352
80705,0.3673
80706,0.4182
80707,0.7074
80708,0.4388
80709,0.661
80710,0.3789
80711,0.2139
80712,0.8671
80713,0.4048
80714,0.3769
80715,0.2577
80716,0.5051
80717,0.9144
80718,0.0854
80719,0.4027
80720,0.4001
80721,0.4043
80722,0.6482
80723,0.9238
80724,0.2799
80725,0.3946
80726,0.1292
80727,0.9915
80728,0.0747
80729,0.6121
80730,0.9304
80731,0.3333
80732,0.1666
80733,0.8059
80734,0.8151
80735,0.2661
80736,0.9448
80737,0.8924
80738,0.9386
80739,0.9028
80740,0.5601
80741,0.8191
80742,0.4253
80743,0.4677
80744,0.1236
80745,0.6613
80746,0.7673
80747,0.5531
80748,0.5363
80749,0.3261
80750,0.5552
80751,0.3419
80752,0.6541
80753,0.6963
80754,0.3818
80755,0.6352
80756,0.8136
80757,0.77
80758,0.1423
80759,0.0381
80760,0.2166
80761,0.2862
80762,0.4222
80763,0.0756
80764,0.9835
80765,0.1583
80766,0.0214
80767,0.1834
80768,0.0354
80769,0.6835
80770,0.9751
80771,0.7607
80772,0.6726
80773,0.1286
80774,0.4209
80775,0.5083
80776,0.7659
80777,0.4624
80778,0.7013
80779,0.1555
80780,0.6511
80781,0.8775
80782,0.1702
80783,0.8459
80784,0.1478
80785,0.7278
80786,0.6537
80787,0.9581
80788,0.9004
80789,0.0458
80790,0.5675
80791,0.1886
80792,0.5981
80793,0.492
80794,0.8447
80795,0.7426
80796,0.355
80797,0.5849
80798,0.5184
80799,0.5895
80800,0.0147
80801,0.1311
80802,0.693
80803,0.3136
80804,0.8141
80805,0.8973
80806,0.1463
80807,0.7334
80808,0.8083
80809,0.3142
80810,0.1341
80811,0.9296
80812,0.8681
80813,0.0767
80814,0.5537
80815,0.6694
80816,0.4893
80817,0.0918
80818,0.5413
80819,0.4361
80820,0.4551
80821,0.1755
80822,0.1503
80823,0.2318
80824,0.7807
80825,0.1634
80826,0.9059
80827,0.7016
80828,0.492
80829,0.8657
80830,0.1484
80831,0.8304
80832,0.9051
80833,0.8735
80834,0.3034
80835,0.1659
80836,0.0224
80837,0.5184
80838,0.6661
80839,0.8617
80840,0.5756
80841,0.7363
80842,0.8347
80843,0.9319
80844,0.3063
80845,0.7266
80846,0.5537
80847,0.9945
80848,0.7011
80849,0.7676
80850,0.561
80851,0.6155
80852,0.2154
80853,0.619
80854,0.09
80855,0.4386
80856,0.0314
80857,0.5125
80858,0.4628
80859,0.0787
80860,0.2558
80861,0.3873
80862,0.3741
80863,0.3358
80864,0.8157
80865,0.0351
80866,0.4521
80867,0.2333
80868,0.8309
80869,0.5831
80870,0.4668
80871,0.3111
80872,0.2783
80873,0.0403
80874,0.5907
80875,0.042
80876,0.3792
80877,0.6121
80878,0.3948
80879,0.7893
80880,0.6928
80881,0.9501
80882,0.0432
80883,0.8432
80884,0.9302
80885,0.836
80886,0.3689
80887,0.9415
80888,0.5888
80889,0.1724
80890,0.4464
80891,0.2336
80892,0.8539
80893,0.3475
80894,0.7216
80895,0.1519
80896,0.9398
80897,0.3558
80898,0.6045
80899,0.8759
80900,0.2681
80901,0.1238
80902,0.5012
80903,0.9312
80904,0.0167
80905,0.0466
80906,0.8982
80907,0.7661
80908,0.8799
80909,0.1221
80910,0.9427
80911,0.7853
80912,0.412
80913,0.9055
80914,0.5483
80915,0.3811
80916,0.9515
80917,0.1204
80918,0.3256
80919,0.5601
80920,0.9559
80921,0.2883
80922,0.8706
80923,0.0852
80924,0.4095
80925,0.0887
80926,0.6598
80927,0.4261
80928,0.4911
80929,0.7763
80930,0.5964
80931,0.8263
80932,0.4348
80933,0.2382
80934,0.7096
80935,0.469
80936,0.6426
80937,0.035
80938,0.9447
80939,0.1277
80940,0.797
80941,0.0528
80942,0.7368
80943,0.1932
80944,0.9039
80945,0.7926
80946,0.7138
80947,0.9524
80948,0.3725
80949,0.1289
80950,0.4575
80951,0.5558
80952,0.8116
80953,0.9724
80954,0.5538
80955,0.2421
80956,0.5065
80957,0.2945
80958,0.6592
80959,0.4566
80960,0.0523
80961,0.6405
80962,0.7721
80963,0.4989
80964,0.5611
80965,0.3285
80966,0.2047
80967,0.1671
80968,0.8195
80969,0.4688
80970,0.1105
80971,0.4258
80972,0.7748
80973,0.2081
80974,0.3141
80975,0.5149
80976,0.4331
80977,0.4778
80978,0.8637
80979,0.5403
80980,0.3627
80981,0.4969
80982,0.1922
80983,0.9247
80984,0.3253
80985,0.9135
80986,0.0961
80987,0.9091
80988,0.0548
80989,0.526
80990,0.3843
80991,0.4351
80992,0.1784
80993,0.9526
80994,0.7894
80995,0.7351
80996,0.5038
80997,0.1401
80998,0.5053
80999,0.2984
81000,0.9014
81001,0.544
81002,0.5295
81003,0.5815
81004,0.4808
81005,0.64
81006,0.9032
81007,0.1805
81008,0.9722
81009,0.197
81010,0.2299
81011,0.2036
81012,0.1227
81013,0.86
81014,0.3367
81015,0.2491
81016,0.407
81017,0.3959
81018,0.8907
81019,0.8062
81020,0.9169
81021,0.6589
81022,0.5909
81023,0.7755
81024,0.1051
81025,0.2564
81026,0.8907
81027,0.9304
81028,0.5266
81029,0.7388
81030,0.067
81031,0.2099
81032,0.3802
81033,0.4277
81034,0.0581
81035,0.3096
81036,0.0139
81037,0.1416
81038,0.7471
81039,0.7201
81040,0.9269
81041,0.3196
81042,0.9706
81043,0.7935
81044,0.4908
81045,0.0365
81046,0.2898
81047,0.8479
81048,0.9479
81049,0.8676
81050,0.7253
81051,0.2273
81052,0.5022
81053,0.561
81054,0.2534
81055,0.49
81056,0.089
81057,0.3257
81058,0.818
81059,0.3855
81060,0.2848
81061,0.8695
81062,0.0174
81063,0.7008
81064,0.152
81065,0.668
81066,0.1146
81067,0.2702
81068,0.1026
81069,0.4827
81070,0.9227
81071,0.5306
81072,0.5331
81073,0.3272
81074,0.7888
81075,0.4417
81076,0.5457
81077,0.8523
81078,0.4513
81079,0.0052
81080,0.7645
81081,0.9599
81082,0.2499
81083,0.9825
81084,0.043
81085,0.4995
81086,0.2551
81087,0.4802
81088,0.9958
81089,0.8599
81090,0.6958
81091,0.6875
81092,0.4348
81093,0.9883
81094,0.5433
81095,0.1715
81096,0.3236
81097,0.6545
81098,0.5505
81099,0.6713
81100,0.5767
81101,0.0991
81102,0.2324
81103,0.2612
81104,0.5773
81105,0.8159
81106,0.8535
81107,0.4606
81108,0.9554
81109,0.0652
81110,0.9341
81111,0.3734
81112,0.5516
81113,0.886
81114,0.8814
81115,0.3623
81116,0.7869
81117,0.1122
81118,0.8226
81119,0.1844
81120,0.9641
81121,0.6439
81122,0.7362
81123,0.7989
81124,0.8452
81125,0.5337
81126,0.0406
81127,0.0824
81128,0.4598
81129,0.3183
81130,0.7234
81131,0.59
81132,0.5592
81133,0.4986
81134,0.0263
81135,0.617
81136,0.8232
81137,0.8797
81138,0.5882
81139,0.7486
81140,0.3957
81141,0.7051
81142,0.8824
81143,0.1812
81144,0.4666
81145,0.4433
81146,0.002
81147,0.899
81148,0.5583
81149,0.8307
81150,0.9787
81151,0.796
81152,0.4074
81153,0.3701
81154,0.7911
81155,0.4567
81156,0.737
81157,0.3047
81158,0.4122
81159,0.4283
81160,0.0141
81161,0.0044
81162,0.412
81163,0.4679
81164,0.3028
81165,0.1944
81166,0.4855
81167,0.742
81168,0.5108
81169,0.9829
81170,0.7615
81171,0.0163
81172,0.6026
81173,0.9959
81174,0.2896
81175,0.0282
81176,0.1326
81177,0.4749
81178,0.4175
81179,0.5597
81180,0.8167
81181,0.4378
81182,0.0201
81183,0.317
81184,0.8641
81185,0.865
81186,0.0002
81187,0.6098
81188,0.2453
81189,0.8611
81190,0.2635
81191,0.2707
81192,0.6001
81193,0.318
81194,0.5989
81195,0.7516
81196,0.6969
81197,0.5482
81198,0.9374
81199,0.5346
81200,0.5573
81201,0.2982
81202,0.0679
81203,0.7981
